tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-580,Australian Open,Hard,128,G,20260119,224,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,22.7,100644,3.0,,Alexander Zverev,R,198.0,GER,28.7,6-4 7-6(5) 6-7(3) 6-7(4) 7-5,5,SF,327.0,12.0,5.0,187.0,121.0,89.0,41.0,29.0,5.0,7.0,17.0,4.0,207.0,149.0,106.0,31.0,29.0,10.0,14.0,1.0,12050.0,3.0,5105.0
2026-580,Australian Open,Hard,128,G,20260119,225,104925,4.0,,Novak Djokovic,R,188.0,SRB,38.6,206173,2.0,,Jannik Sinner,R,191.0,ITA,24.4,3-6 6-3 4-6 6-4 6-4,5,SF,249.0,12.0,3.0,159.0,112.0,80.0,24.0,24.0,16.0,18.0,26.0,2.0,133.0,100.0,80.0,17.0,24.0,5.0,8.0,4.0,4780.0,2.0,11500.0
2026-580,Australian Open,Hard,128,G,20260119,226,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,22.7,104925,4.0,,Novak Djokovic,R,188.0,SRB,38.6,2-6 6-2 6-3 7-5,5,F,182.0,9.0,2.0,101.0,66.0,51.0,20.0,19.0,4.0,6.0,4.0,2.0,123.0,85.0,56.0,20.0,18.0,11.0,16.0,1.0,12050.0,4.0,4780.0
2026-0375,Montpellier,Hard,28,A,20260202,385,200000,1.0,W,Felix Auger Aliassime,R,193.0,CAN,25.4,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,6-3 7-6(4),3,F,95.0,13.0,1.0,58.0,45.0,39.0,7.0,10.0,0.0,0.0,4.0,1.0,63.0,38.0,28.0,13.0,11.0,1.0,3.0,8.0,3725.0,70.0,810.0
2026-0375,Montpellier,Hard,28,A,20260202,384,200000,1.0,WC,Felix Auger Aliassime,R,193.0,CAN,25.4,208169,,Q,Titouan Droguet,R,191.0,FRA,24.6,6-4 6-7(5) 6-1,3,SF,147.0,20.0,0.0,92.0,72.0,58.0,12.0,15.0,3.0,3.0,14.0,3.0,121.0,77.0,54.0,20.0,14.0,7.0,10.0,8.0,3725.0,150.0,403.0
2026-0375,Montpellier,Hard,28,A,20260202,383,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,102093,,Q,Martin Damm,L,203.0,USA,22.3,1-6 6-3 6-4,3,SF,104.0,11.0,3.0,74.0,46.0,36.0,15.0,13.0,2.0,4.0,23.0,3.0,65.0,45.0,38.0,9.0,13.0,0.0,2.0,70.0,810.0,160.0,373.0
2026-0375,Montpellier,Hard,28,A,20260202,382,200000,1.0,WC,Felix Auger Aliassime,R,193.0,CAN,25.4,209950,6.0,,Arthur Fils,R,185.0,FRA,21.6,6-4 6-2,3,QF,68.0,12.0,0.0,40.0,27.0,25.0,11.0,9.0,0.0,0.0,2.0,1.0,55.0,33.0,18.0,14.0,9.0,2.0,5.0,8.0,3725.0,42.0,1110.0
2026-0375,Montpellier,Hard,28,A,20260202,381,208169,,Q,Titouan Droguet,R,191.0,FRA,24.6,134868,4.0,,Tallon Griekspoor,R,188.0,NED,29.5,7-6(5) 7-6(1),3,QF,106.0,21.0,0.0,71.0,46.0,39.0,16.0,12.0,0.0,0.0,8.0,2.0,83.0,60.0,45.0,11.0,12.0,1.0,1.0,150.0,403.0,29.0,1565.0
2026-0375,Montpellier,Hard,28,A,20260202,380,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,210338,,WC,Arthur Gea,R,180.0,FRA,21.0,5-7 6-4 6-4,3,QF,151.0,3.0,1.0,93.0,65.0,49.0,13.0,16.0,1.0,3.0,12.0,3.0,91.0,54.0,43.0,18.0,16.0,2.0,5.0,70.0,810.0,168.0,353.0
2026-0375,Montpellier,Hard,28,A,20260202,379,102093,,Q,Martin Damm,L,203.0,USA,22.3,208134,,,Luca Nardi,R,185.0,ITA,22.4,6-3 7-6(8),3,QF,84.0,16.0,0.0,61.0,39.0,36.0,17.0,11.0,1.0,1.0,5.0,2.0,67.0,44.0,34.0,12.0,10.0,3.0,4.0,160.0,373.0,106.0,571.0
2026-0375,Montpellier,Hard,28,A,20260202,378,200000,1.0,WC,Felix Auger Aliassime,R,193.0,CAN,25.4,104527,,WC,Stan Wawrinka,R,183.0,SUI,40.8,6-4 7-6(3),3,R16,107.0,16.0,2.0,65.0,45.0,37.0,11.0,11.0,3.0,4.0,5.0,4.0,81.0,48.0,35.0,16.0,11.0,8.0,10.0,8.0,3725.0,113.0,537.0
2026-0375,Montpellier,Hard,28,A,20260202,377,209950,6.0,,Arthur Fils,R,185.0,FRA,21.6,200259,,LL,Ugo Blanchet,R,175.0,FRA,27.0,7-6(4) 7-5,3,R16,95.0,14.0,3.0,67.0,42.0,32.0,16.0,12.0,0.0,2.0,10.0,6.0,81.0,39.0,29.0,21.0,12.0,6.0,9.0,42.0,1110.0,174.0,343.0
2026-0375,Montpellier,Hard,28,A,20260202,376,134868,4.0,,Tallon Griekspoor,R,188.0,NED,29.5,105807,,,Pablo Carreno Busta,R,188.0,ESP,34.5,6-4 6-4,3,R16,66.0,18.0,2.0,46.0,28.0,27.0,13.0,10.0,0.0,0.0,3.0,2.0,62.0,39.0,28.0,11.0,10.0,2.0,4.0,29.0,1565.0,100.0,616.0
2026-0375,Montpellier,Hard,28,A,20260202,375,208169,,Q,Titouan Droguet,R,191.0,FRA,24.6,206499,8.0,,Aleksandar Kovacevic,R,183.0,USA,27.4,4-6 7-6(5) 6-4,3,R16,114.0,25.0,3.0,91.0,51.0,44.0,26.0,16.0,1.0,2.0,19.0,4.0,90.0,59.0,49.0,19.0,16.0,2.0,3.0,150.0,403.0,83.0,709.0
2026-0375,Montpellier,Hard,28,A,20260202,374,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,200005,5.0,,Ugo Humbert,L,188.0,FRA,27.6,6-7(4) 6-3 7-6(4),3,R16,167.0,7.0,2.0,115.0,75.0,63.0,21.0,17.0,9.0,9.0,23.0,3.0,111.0,73.0,61.0,17.0,16.0,8.0,9.0,70.0,810.0,38.0,1320.0
2026-0375,Montpellier,Hard,28,A,20260202,373,210338,,WC,Arthur Gea,R,180.0,FRA,21.0,207830,3.0,,Tomas Machac,R,183.0,CZE,25.3,6-3 4-5 RET,3,R16,75.0,6.0,1.0,46.0,26.0,24.0,12.0,9.0,0.0,0.0,4.0,1.0,61.0,32.0,24.0,15.0,9.0,4.0,5.0,168.0,353.0,28.0,1610.0
2026-0375,Montpellier,Hard,28,A,20260202,372,102093,,Q,Martin Damm,L,203.0,USA,22.3,105138,,,Roberto Bautista Agut,R,183.0,ESP,37.8,6-1 6-3,3,R16,55.0,11.0,2.0,39.0,27.0,22.0,10.0,8.0,0.0,0.0,2.0,0.0,51.0,35.0,18.0,8.0,8.0,3.0,7.0,160.0,373.0,89.0,670.0
2026-0375,Montpellier,Hard,28,A,20260202,371,208134,,,Luca Nardi,R,185.0,ITA,22.4,207925,2.0,WC,Flavio Cobolli,R,183.0,ITA,23.7,6-2 6-3,3,R16,74.0,7.0,1.0,46.0,27.0,21.0,13.0,8.0,2.0,2.0,3.0,1.0,58.0,29.0,14.0,16.0,9.0,5.0,9.0,106.0,571.0,20.0,1955.0
2026-0375,Montpellier,Hard,28,A,20260202,370,104527,,WC,Stan Wawrinka,R,183.0,SUI,40.8,209098,,,Hamad Medjedovic,R,188.0,SRB,22.5,7-6(3) 6-4,3,R32,98.0,5.0,4.0,76.0,29.0,24.0,26.0,11.0,4.0,5.0,10.0,0.0,65.0,37.0,26.0,17.0,11.0,4.0,6.0,113.0,537.0,80.0,717.0
2026-0375,Montpellier,Hard,28,A,20260202,369,200259,,LL,Ugo Blanchet,R,175.0,FRA,27.0,131934,,Q,Andrea Vavassori,R,193.0,ITA,30.7,6-4 6-3,3,R32,79.0,5.0,3.0,63.0,33.0,26.0,16.0,10.0,1.0,2.0,9.0,2.0,58.0,43.0,29.0,4.0,9.0,5.0,8.0,174.0,343.0,282.0,185.0
2026-0375,Montpellier,Hard,28,A,20260202,368,209950,6.0,,Arthur Fils,R,185.0,FRA,21.6,208316,,,Valentin Royer,R,188.0,FRA,24.6,7-6(7) 6-7(4) 6-2,3,R32,152.0,14.0,5.0,108.0,66.0,55.0,21.0,16.0,0.0,1.0,14.0,2.0,101.0,68.0,50.0,20.0,16.0,5.0,8.0,42.0,1110.0,56.0,920.0
2026-0375,Montpellier,Hard,28,A,20260202,367,105807,,,Pablo Carreno Busta,R,188.0,ESP,34.5,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.4,4-6 6-3 7-6(4),3,R32,127.0,7.0,2.0,102.0,69.0,50.0,13.0,16.0,3.0,6.0,15.0,4.0,87.0,51.0,45.0,13.0,15.0,4.0,7.0,100.0,616.0,69.0,820.0
2026-0375,Montpellier,Hard,28,A,20260202,366,208169,,Q,Titouan Droguet,R,191.0,FRA,24.6,123828,,,Jan Choinski,R,196.0,GBR,29.6,6-2 7-6(2),3,R32,84.0,14.0,2.0,59.0,38.0,33.0,13.0,10.0,2.0,2.0,4.0,3.0,83.0,49.0,31.0,17.0,10.0,7.0,9.0,150.0,403.0,125.0,498.0
2026-0375,Montpellier,Hard,28,A,20260202,365,206499,8.0,,Aleksandar Kovacevic,R,183.0,USA,27.4,213608,,Q,Moise Kouame,R,,FRA,16.9,6-7(5) 6-2 6-2,3,R32,114.0,13.0,2.0,91.0,50.0,41.0,23.0,14.0,1.0,1.0,10.0,4.0,77.0,47.0,36.0,15.0,14.0,4.0,8.0,83.0,709.0,552.0,70.0
2026-0375,Montpellier,Hard,28,A,20260202,364,200005,5.0,,Ugo Humbert,L,188.0,FRA,27.6,122298,,,Botic Van De Zandschulp,R,191.0,NED,30.3,6-3 6-4,3,R32,72.0,9.0,1.0,58.0,42.0,32.0,11.0,10.0,3.0,3.0,9.0,1.0,47.0,29.0,25.0,8.0,9.0,1.0,3.0,38.0,1320.0,67.0,849.0
2026-0375,Montpellier,Hard,28,A,20260202,363,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,124079,,,Pedro Martinez,R,185.0,ESP,28.7,7-6(3) 6-1,3,R32,96.0,14.0,1.0,65.0,44.0,36.0,13.0,10.0,2.0,2.0,1.0,1.0,55.0,32.0,23.0,12.0,9.0,1.0,3.0,70.0,810.0,77.0,728.0
2026-0375,Montpellier,Hard,28,A,20260202,362,210338,,WC,Arthur Gea,R,180.0,FRA,21.0,208659,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.5,6-3 0-0 RET,3,R32,39.0,2.0,2.0,23.0,11.0,10.0,10.0,5.0,0.0,0.0,1.0,1.0,20.0,17.0,12.0,1.0,4.0,0.0,1.0,168.0,353.0,57.0,905.0
2026-0375,Montpellier,Hard,28,A,20260202,361,102093,,Q,Martin Damm,L,203.0,USA,22.3,128034,7.0,,Hubert Hurkacz,R,196.0,POL,28.9,7-6(5) 6-4,3,R32,92.0,13.0,3.0,71.0,44.0,32.0,19.0,11.0,1.0,1.0,14.0,0.0,72.0,45.0,33.0,16.0,11.0,3.0,4.0,160.0,373.0,52.0,965.0
2026-0375,Montpellier,Hard,28,A,20260202,360,105138,,,Roberto Bautista Agut,R,183.0,ESP,37.8,106331,,,Christopher Oconnell,R,183.0,AUS,31.6,5-7 6-3 7-5,3,R32,168.0,6.0,0.0,101.0,70.0,48.0,18.0,17.0,6.0,9.0,11.0,1.0,110.0,58.0,42.0,26.0,16.0,9.0,13.0,89.0,670.0,119.0,511.0
2026-0375,Montpellier,Hard,28,A,20260202,359,208134,,,Luca Nardi,R,185.0,ITA,22.4,105932,,,Nikoloz Basilashvili,R,185.0,GEO,33.9,6-3 6-3,3,R32,63.0,3.0,0.0,46.0,28.0,22.0,15.0,9.0,1.0,1.0,5.0,3.0,57.0,28.0,21.0,11.0,9.0,6.0,9.0,106.0,571.0,137.0,464.0
2026-0506,Buenos Aires,Clay,28,A,20260209,384,202103,1.0,,Francisco Cerundolo,R,185.0,ARG,27.4,209260,2.0,,Luciano Darderi,R,183.0,ITA,23.9,6-4 6-2,3,F,96.0,1.0,4.0,68.0,36.0,22.0,20.0,9.0,6.0,7.0,3.0,3.0,58.0,33.0,24.0,6.0,9.0,6.0,10.0,19.0,2135.0,22.0,1789.0
2026-0506,Buenos Aires,Clay,28,A,20260209,383,202103,1.0,,Francisco Cerundolo,R,185.0,ARG,27.4,144869,7.0,,Tomas Martin Etcheverry,R,196.0,ARG,26.5,6-3 7-5,3,SF,111.0,3.0,0.0,67.0,42.0,35.0,14.0,11.0,1.0,1.0,4.0,1.0,64.0,39.0,25.0,14.0,10.0,3.0,5.0,19.0,2135.0,54.0,945.0
2026-0506,Buenos Aires,Clay,28,A,20260209,382,209260,2.0,,Luciano Darderi,R,183.0,ITA,23.9,202104,4.0,,Sebastian Baez,R,170.0,ARG,25.1,7-6(2) 6-1,3,SF,78.0,3.0,0.0,51.0,32.0,27.0,15.0,9.0,0.0,0.0,1.0,1.0,65.0,47.0,27.0,11.0,10.0,1.0,4.0,22.0,1789.0,34.0,1420.0
2026-0506,Buenos Aires,Clay,28,A,20260209,381,202103,1.0,,Francisco Cerundolo,R,185.0,ARG,27.4,200240,,,Vit Kopriva,R,178.0,CZE,28.6,6-4 6-3,3,QF,97.0,3.0,2.0,62.0,38.0,28.0,10.0,10.0,3.0,6.0,2.0,4.0,67.0,42.0,26.0,6.0,9.0,7.0,12.0,19.0,2135.0,95.0,632.0
2026-0506,Buenos Aires,Clay,28,A,20260209,380,144869,7.0,,Tomas Martin Etcheverry,R,196.0,ARG,26.5,126214,,,Alejandro Tabilo,L,188.0,CHI,28.6,1-6 6-3 6-4,3,QF,126.0,9.0,0.0,80.0,56.0,39.0,12.0,13.0,2.0,5.0,2.0,3.0,70.0,45.0,29.0,15.0,13.0,0.0,3.0,54.0,945.0,71.0,774.0
2026-0506,Buenos Aires,Clay,28,A,20260209,379,202104,4.0,,Sebastian Baez,R,170.0,ARG,25.1,200116,6.0,,Camilo Ugo Carabelli,R,185.0,ARG,26.6,7-6(5) 6-2,3,QF,119.0,1.0,1.0,67.0,46.0,32.0,15.0,10.0,5.0,7.0,2.0,4.0,94.0,56.0,37.0,14.0,10.0,9.0,13.0,34.0,1420.0,47.0,1028.0
2026-0506,Buenos Aires,Clay,28,A,20260209,378,209260,2.0,,Luciano Darderi,R,183.0,ITA,23.9,124079,,,Pedro Martinez,R,185.0,ESP,28.7,7-5 6-1,3,QF,91.0,9.0,3.0,64.0,37.0,34.0,11.0,10.0,4.0,4.0,0.0,3.0,56.0,40.0,26.0,5.0,9.0,1.0,4.0,22.0,1789.0,94.0,636.0
2026-0506,Buenos Aires,Clay,28,A,20260209,377,202103,1.0,,Francisco Cerundolo,R,185.0,ARG,27.4,106198,,Q,Hugo Dellien,R,180.0,BOL,32.6,6-0 7-6(6),3,R16,84.0,4.0,0.0,60.0,39.0,30.0,15.0,9.0,5.0,5.0,2.0,1.0,65.0,46.0,25.0,11.0,9.0,6.0,9.0,19.0,2135.0,167.0,355.0
2026-0506,Buenos Aires,Clay,28,A,20260209,376,200240,,,Vit Kopriva,R,178.0,CZE,28.6,126610,8.0,,Matteo Berrettini,R,196.0,ITA,29.8,6-4 6-3,3,R16,94.0,0.0,0.0,56.0,35.0,27.0,14.0,10.0,2.0,2.0,4.0,0.0,69.0,43.0,29.0,13.0,9.0,6.0,8.0,95.0,632.0,58.0,895.0
2026-0506,Buenos Aires,Clay,28,A,20260209,375,126214,,,Alejandro Tabilo,L,188.0,CHI,28.6,211663,3.0,,Joao Fonseca,R,185.0,BRA,19.4,6-3 3-6 7-5,3,R16,144.0,5.0,1.0,84.0,52.0,40.0,16.0,15.0,4.0,7.0,5.0,0.0,102.0,61.0,39.0,24.0,15.0,7.0,11.0,71.0,774.0,33.0,1440.0
2026-0506,Buenos Aires,Clay,28,A,20260209,374,144869,7.0,,Tomas Martin Etcheverry,R,196.0,ARG,26.5,208882,,,Roman Andres Burruchaga,R,183.0,ARG,24.0,7-6(5) 6-7(3) 6-4,3,R16,217.0,6.0,3.0,122.0,81.0,55.0,19.0,17.0,6.0,10.0,4.0,5.0,121.0,81.0,53.0,21.0,17.0,8.0,13.0,54.0,945.0,104.0,568.0
2026-0506,Buenos Aires,Clay,28,A,20260209,373,200116,6.0,,Camilo Ugo Carabelli,R,185.0,ARG,26.6,208363,,,Mariano Navone,R,178.0,ARG,24.9,6-2 7-5,3,R16,122.0,1.0,1.0,65.0,39.0,23.0,17.0,10.0,4.0,6.0,0.0,4.0,74.0,45.0,25.0,12.0,10.0,4.0,9.0,47.0,1028.0,73.0,760.0
2026-0506,Buenos Aires,Clay,28,A,20260209,372,202104,4.0,,Sebastian Baez,R,170.0,ARG,25.1,209860,,,Ignacio Buse,R,185.0,PER,21.8,6-4 6-3,3,R16,83.0,1.0,1.0,49.0,31.0,23.0,12.0,9.0,1.0,2.0,2.0,0.0,62.0,41.0,21.0,13.0,10.0,4.0,8.0,34.0,1420.0,96.0,623.0
2026-0506,Buenos Aires,Clay,28,A,20260209,371,124079,,,Pedro Martinez,R,185.0,ESP,28.7,207678,,,Juan Manuel Cerundolo,L,183.0,ARG,24.2,7-6(5) 6-4,3,R16,123.0,0.0,3.0,72.0,53.0,37.0,6.0,11.0,3.0,6.0,3.0,2.0,71.0,53.0,32.0,10.0,11.0,2.0,6.0,94.0,636.0,80.0,717.0
2026-0506,Buenos Aires,Clay,28,A,20260209,370,209260,2.0,,Luciano Darderi,R,183.0,ITA,23.9,144642,,,Tomas Barrios Vera,R,191.0,CHI,28.1,6-1 6-3,3,R16,82.0,6.0,4.0,49.0,22.0,21.0,13.0,8.0,3.0,4.0,0.0,1.0,55.0,34.0,16.0,6.0,8.0,4.0,9.0,22.0,1789.0,114.0,546.0
2026-0506,Buenos Aires,Clay,28,A,20260209,369,106198,,Q,Hugo Dellien,R,180.0,BOL,32.6,106000,,,Damir Dzumhur,R,175.0,BIH,33.7,6-4 6-1,3,R32,74.0,2.0,1.0,51.0,42.0,32.0,6.0,9.0,2.0,2.0,1.0,2.0,49.0,37.0,23.0,5.0,8.0,2.0,5.0,167.0,355.0,62.0,877.0
2026-0506,Buenos Aires,Clay,28,A,20260209,368,200240,,,Vit Kopriva,R,178.0,CZE,28.6,209875,,WC,Alex Barrena,R,175.0,ARG,23.3,6-4 3-6 6-4,3,R32,147.0,4.0,5.0,86.0,57.0,39.0,12.0,14.0,3.0,7.0,4.0,4.0,109.0,68.0,43.0,17.0,15.0,6.0,11.0,95.0,632.0,180.0,336.0
2026-0506,Buenos Aires,Clay,28,A,20260209,367,126610,8.0,,Matteo Berrettini,R,196.0,ITA,29.8,105948,,WC,Federico Coria,R,180.0,ARG,33.9,7-5 7-5,3,R32,134.0,4.0,2.0,66.0,46.0,36.0,12.0,12.0,1.0,2.0,1.0,1.0,103.0,68.0,37.0,19.0,12.0,8.0,11.0,58.0,895.0,322.0,156.0
2026-0506,Buenos Aires,Clay,28,A,20260209,366,126214,,,Alejandro Tabilo,L,188.0,CHI,28.6,207680,,WC,Facundo Diaz Acosta,L,183.0,ARG,25.1,7-6(5) 6-3,3,R32,110.0,2.0,1.0,71.0,49.0,37.0,13.0,11.0,2.0,2.0,6.0,2.0,62.0,41.0,29.0,13.0,10.0,0.0,1.0,71.0,774.0,285.0,182.0
2026-0506,Buenos Aires,Clay,28,A,20260209,365,208882,,,Roman Andres Burruchaga,R,183.0,ARG,24.0,111513,,,Laslo Djere,R,188.0,SRB,30.6,6-2 6-4,3,R32,79.0,2.0,1.0,46.0,31.0,27.0,10.0,9.0,1.0,1.0,3.0,3.0,61.0,37.0,23.0,11.0,9.0,6.0,9.0,104.0,568.0,91.0,651.0
2026-0506,Buenos Aires,Clay,28,A,20260209,364,144869,7.0,,Tomas Martin Etcheverry,R,196.0,ARG,26.5,126504,,Q,Andrea Pellegrino,R,185.0,ITA,28.8,6-3 6-4,3,R32,98.0,7.0,1.0,61.0,34.0,29.0,13.0,10.0,1.0,1.0,4.0,2.0,55.0,36.0,26.0,9.0,9.0,3.0,5.0,54.0,945.0,145.0,434.0
2026-0506,Buenos Aires,Clay,28,A,20260209,363,200116,6.0,,Camilo Ugo Carabelli,R,185.0,ARG,26.6,207681,,,Francisco Comesana,R,178.0,ARG,25.3,6-4 7-6(3),3,R32,125.0,1.0,2.0,82.0,56.0,35.0,14.0,11.0,5.0,7.0,2.0,4.0,65.0,46.0,31.0,8.0,11.0,1.0,4.0,47.0,1028.0,63.0,869.0
2026-0506,Buenos Aires,Clay,28,A,20260209,362,208363,,,Mariano Navone,R,178.0,ARG,24.9,207182,,,Emilio Nava,R,185.0,USA,24.1,6-2 6-1,3,R32,63.0,1.0,1.0,43.0,27.0,23.0,7.0,7.0,2.0,2.0,1.0,2.0,44.0,28.0,14.0,4.0,8.0,1.0,6.0,73.0,760.0,81.0,710.0
2026-0506,Buenos Aires,Clay,28,A,20260209,361,209860,,,Ignacio Buse,R,185.0,PER,21.8,208859,,Q,Francesco Passaro,R,180.0,ITA,25.0,5-7 7-5 6-4,3,R32,154.0,4.0,2.0,103.0,63.0,48.0,18.0,17.0,3.0,6.0,1.0,3.0,102.0,61.0,40.0,25.0,17.0,6.0,10.0,96.0,623.0,159.0,376.0
2026-0506,Buenos Aires,Clay,28,A,20260209,360,207678,,,Juan Manuel Cerundolo,L,183.0,ARG,24.2,127157,5.0,,Daniel Altmaier,R,188.0,GER,27.4,6-2 6-2,3,R32,87.0,0.0,0.0,51.0,40.0,31.0,5.0,8.0,1.0,1.0,2.0,4.0,54.0,37.0,21.0,6.0,8.0,6.0,10.0,80.0,717.0,51.0,995.0
2026-0506,Buenos Aires,Clay,28,A,20260209,359,124079,,,Pedro Martinez,R,185.0,ESP,28.7,210510,,Q,Lautaro Midon,U,,ARG,21.8,6-4 6-1,3,R32,95.0,1.0,3.0,54.0,37.0,30.0,5.0,8.0,4.0,5.0,3.0,1.0,66.0,37.0,20.0,13.0,9.0,6.0,11.0,94.0,636.0,229.0,245.0
2026-0506,Buenos Aires,Clay,28,A,20260209,358,144642,,,Tomas Barrios Vera,R,191.0,CHI,28.1,205734,,LL,Thiago Seyboth Wild,R,185.0,BRA,25.9,4-6 6-5 RET,3,R32,123.0,4.0,1.0,58.0,37.0,24.0,11.0,11.0,3.0,7.0,8.0,3.0,75.0,49.0,29.0,14.0,10.0,7.0,10.0,114.0,546.0,197.0,305.0
2026-0424,Dallas,Hard,32,A,20260209,385,210097,2.0,,Ben Shelton,L,193.0,USA,23.3,126203,1.0,,Taylor Fritz,R,196.0,USA,28.2,3-6 6-3 7-5,3,F,111.0,16.0,0.0,89.0,63.0,42.0,17.0,15.0,5.0,7.0,14.0,1.0,73.0,49.0,43.0,10.0,15.0,2.0,5.0,9.0,3560.0,7.0,3940.0
2026-0424,Dallas,Hard,32,A,20260209,384,126203,1.0,,Taylor Fritz,R,196.0,USA,28.2,105227,,,Marin Cilic,R,198.0,CRO,37.3,7-6(5) 7-6(3),3,SF,122.0,22.0,0.0,75.0,56.0,48.0,11.0,12.0,0.0,0.0,16.0,8.0,97.0,54.0,44.0,21.0,12.0,5.0,5.0,7.0,3940.0,61.0,890.0
2026-0424,Dallas,Hard,32,A,20260209,383,210097,2.0,,Ben Shelton,L,193.0,USA,23.3,133430,7.0,,Denis Shapovalov,L,185.0,CAN,26.8,4-6 6-4 7-6(4),3,SF,156.0,8.0,4.0,113.0,81.0,59.0,18.0,16.0,10.0,11.0,4.0,2.0,109.0,68.0,50.0,25.0,16.0,5.0,6.0,9.0,3560.0,40.0,1160.0
2026-0424,Dallas,Hard,32,A,20260209,382,126203,1.0,,Taylor Fritz,R,196.0,USA,28.2,200624,,,Sebastian Korda,R,196.0,USA,25.5,6-7(2) 6-4 7-6(5),3,QF,149.0,22.0,3.0,116.0,86.0,69.0,12.0,17.0,4.0,4.0,12.0,0.0,103.0,69.0,57.0,19.0,17.0,1.0,2.0,7.0,3940.0,53.0,960.0
2026-0424,Dallas,Hard,32,A,20260209,381,105227,,,Marin Cilic,R,198.0,CRO,37.3,209957,,Q,Jack Pinnington Jones,R,180.0,GBR,22.8,6-1 6-4,3,QF,77.0,16.0,0.0,51.0,33.0,28.0,9.0,9.0,2.0,2.0,3.0,3.0,56.0,32.0,20.0,10.0,8.0,4.0,7.0,61.0,890.0,181.0,331.0
2026-0424,Dallas,Hard,32,A,20260209,380,133430,7.0,,Denis Shapovalov,L,185.0,CAN,26.8,200221,3.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.6,5-7 6-4 6-3,3,QF,117.0,17.0,2.0,89.0,54.0,41.0,21.0,16.0,2.0,3.0,2.0,3.0,86.0,63.0,48.0,12.0,15.0,5.0,7.0,40.0,1160.0,14.0,2535.0
2026-0424,Dallas,Hard,32,A,20260209,379,210097,2.0,,Ben Shelton,L,193.0,USA,23.3,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.4,5-7 6-3 6-4,3,QF,118.0,14.0,7.0,90.0,64.0,59.0,8.0,16.0,1.0,2.0,7.0,2.0,85.0,51.0,44.0,16.0,15.0,3.0,5.0,9.0,3560.0,66.0,820.0
2026-0424,Dallas,Hard,32,A,20260209,378,126203,1.0,,Taylor Fritz,R,196.0,USA,28.2,206909,,,Brandon Nakashima,R,188.0,USA,24.5,6-3 6-4,3,R16,69.0,15.0,3.0,54.0,41.0,34.0,8.0,10.0,3.0,3.0,5.0,0.0,50.0,34.0,22.0,10.0,9.0,0.0,2.0,7.0,3940.0,29.0,1535.0
2026-0424,Dallas,Hard,32,A,20260209,377,200624,,,Sebastian Korda,R,196.0,USA,25.5,126207,8.0,,Frances Tiafoe,R,188.0,USA,28.0,7-5 6-1,3,R16,68.0,8.0,1.0,50.0,34.0,30.0,8.0,10.0,1.0,2.0,8.0,1.0,49.0,32.0,22.0,6.0,9.0,3.0,7.0,53.0,960.0,30.0,1510.0
2026-0424,Dallas,Hard,32,A,20260209,376,209957,,Q,Jack Pinnington Jones,R,180.0,GBR,22.8,208118,,WC,Eliot Spizzirri,R,183.0,USA,24.1,7-6(5) 4-6 7-6(4),3,R16,172.0,14.0,8.0,116.0,81.0,66.0,15.0,17.0,4.0,5.0,13.0,0.0,101.0,77.0,60.0,16.0,17.0,0.0,0.0,181.0,331.0,68.0,781.0
2026-0424,Dallas,Hard,32,A,20260209,375,105227,,,Marin Cilic,R,198.0,CRO,37.3,210319,,,Ethan Quinn,R,191.0,USA,21.9,7-6(4) 6-3,3,R16,97.0,15.0,5.0,62.0,38.0,38.0,14.0,11.0,0.0,0.0,12.0,1.0,76.0,49.0,38.0,12.0,10.0,4.0,5.0,61.0,890.0,74.0,758.0
2026-0424,Dallas,Hard,32,A,20260209,374,133430,7.0,,Denis Shapovalov,L,185.0,CAN,26.8,206499,,,Aleksandar Kovacevic,R,183.0,USA,27.4,6-4 6-4,3,R16,66.0,22.0,1.0,48.0,32.0,30.0,10.0,10.0,0.0,0.0,4.0,2.0,56.0,37.0,29.0,7.0,10.0,2.0,4.0,40.0,1160.0,78.0,721.0
